amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-27,"{'cnpj_cpf_idgener': '04.119.118/0001-94', 'nome': 'JARDA COMERCIAL DE ALIMENTOS LTDA', 'tipo': 'JURIDICA'}",186753,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/186753/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/186753/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/186753/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/186753/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/186753/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/186753/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/186753/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/186753/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/186753/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/186753/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/186753/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/186753/terceirizados'}",Pregão,1,00002/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","547.041,96","547.041,96","547.041,96",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-27,"{'cnpj_cpf_idgener': '16.812.837/0001-75', 'nome': 'ALFAMAX COMERCIO DE PRODUTOS PARA LIMPEZA E ESCRITORIO LTDA', 'tipo': 'JURIDICA'}",186858,,,00005/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/186858/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/186858/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/186858/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/186858/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/186858/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/186858/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/186858/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/186858/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/186858/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/186858/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/186858/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/186858/terceirizados'}",Pregão,1,00005/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Sim,Despesa,,Ativo,,,Contrato,787000,,"0,00","15.918,10","15.918,10","15.918,10",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-28,"{'cnpj_cpf_idgener': '18.202.203/0001-26', 'nome': 'SUARES DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA', 'tipo': 'JURIDICA'}",186904,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/186904/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/186904/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/186904/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/186904/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/186904/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/186904/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/186904/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/186904/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/186904/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/186904/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/186904/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/186904/terceirizados'}",Pregão,1,00006/2023,"EVENTUAL AQUISIÇÃO DE
MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE
COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM)
SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","7.897,50","7.897,50","7.897,50",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-28,"{'cnpj_cpf_idgener': '14.491.610/0001-40', 'nome': 'PRIME IMPORTACAO E EXPORTACAO LTDA', 'tipo': 'JURIDICA'}",186908,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/186908/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/186908/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/186908/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/186908/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/186908/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/186908/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/186908/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/186908/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/186908/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/186908/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/186908/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/186908/terceirizados'}",Pregão,1,00004/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE
COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM)
SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2020-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","60.086,15","60.086,15","60.086,15",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,,"{'cnpj_cpf_idgener': '19.408.662/0001-23', 'nome': 'N3 DISTRIBUICAO DE SUPRIMENTOS LTDA', 'tipo': 'JURIDICA'}",186915,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/186915/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/186915/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/186915/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/186915/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/186915/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/186915/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/186915/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/186915/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/186915/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/186915/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/186915/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/186915/terceirizados'}",Pregão,1,00007/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE
COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM)
SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","35.318,16","35.318,16","35.318,16",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-28,"{'cnpj_cpf_idgener': '26.950.671/0001-07', 'nome': 'LICERI COMERCIO DE PRODUTOS EM GERAL LTDA', 'tipo': 'JURIDICA'}",186923,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/186923/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/186923/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/186923/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/186923/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/186923/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/186923/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/186923/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/186923/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/186923/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/186923/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/186923/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/186923/terceirizados'}",Pregão,1,00008/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE
COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM)
SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","15.340,80","15.340,80","15.340,80",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,,"{'cnpj_cpf_idgener': '28.634.818/0001-85', 'nome': 'N.S.S. COMERCIAL & CONSTRUTORA LTDA', 'tipo': 'JURIDICA'}",187007,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/187007/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/187007/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/187007/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/187007/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/187007/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/187007/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/187007/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/187007/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/187007/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/187007/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/187007/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/187007/terceirizados'}",Pregão,1,00009/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"110.563,60","110.563,60","110.563,60","110.563,60",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,,"{'cnpj_cpf_idgener': '28.719.518/0001-07', 'nome': 'BONI DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA', 'tipo': 'JURIDICA'}",187019,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/187019/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/187019/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/187019/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/187019/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/187019/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/187019/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/187019/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/187019/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/187019/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/187019/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/187019/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/187019/terceirizados'}",Pregão,1,00010/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","1.290,00","1.290,00","1.290,00",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-28,"{'cnpj_cpf_idgener': '30.911.535/0001-85', 'nome': 'A3L COMERCIO VAREJISTA DE UTILIDADES LTDA', 'tipo': 'JURIDICA'}",187021,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/187021/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/187021/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/187021/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/187021/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/187021/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/187021/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/187021/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/187021/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/187021/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/187021/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/187021/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/187021/terceirizados'}",Pregão,1,00011/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","5.953,20","5.953,20","5.953,20",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-28,"{'cnpj_cpf_idgener': '31.412.428/0001-75', 'nome': 'SUBLIME ATACADISTA LTDA', 'tipo': 'JURIDICA'}",187026,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/187026/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/187026/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/187026/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/187026/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/187026/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/187026/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/187026/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/187026/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/187026/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/187026/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/187026/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/187026/terceirizados'}",Pregão,1,00012/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","27.054,60","27.054,60","27.054,60",2023-12-19,2023-03-21
DECRETO 10.024/2019 - Artigo: 1,Compras,05,50,"{'orgao': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '52131', 'nome': 'COMANDO DA MARINHA', 'unidade_gestora_origem': {'codigo': '787000', 'nome': 'COMANDO DO 7.DN', 'nome_resumido': 'COM7DN', 'sisg': 'Não', 'utiliza_antecipagov': 'Não', 'utiliza_siafi': 'Sim'}}}",2023-03-21,,2023-03-28,"{'cnpj_cpf_idgener': '35.053.417/0001-05', 'nome': 'R2 COMERCIO E SERVICOS LTDA', 'tipo': 'JURIDICA'}",187032,,,00021/2022,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/187032/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/187032/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/187032/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/187032/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/187032/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/187032/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/187032/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/187032/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/187032/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/187032/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/187032/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/187032/terceirizados'}",Pregão,1,00013/2023,"EVENTUAL AQUISIÇÃO DE MATERIAL DE LIMPEZA, MATERIAL DE ACONDICIONAMENTO E EMBALAGEM, E MATERIAL DE COPA E COZINHA A FIM DE ATENDER NECESSIDADES DAS ORGANIZAÇÕES MILITARES (OM) SEDIADAS EM BRASÍLIA, SUBORDINADAS E APOIADAS AO COMANDO DO 7º DISTRITO NAVAL",62055.003597/2022-80,Não,Despesa,,Ativo,,,Contrato,787000,,"0,00","1.020.450,36","1.020.450,36","1.020.450,36",2023-12-19,2023-03-21
