amparo_legal,categoria,codigo_modalidade,codigo_tipo,contratante,data_assinatura,data_proposta_comercial,data_publicacao,fornecedor,id,informacao_complementar,justificativa_inativo,licitacao_numero,links,modalidade,num_parcelas,numero,objeto,processo,prorrogavel,receita_despesa,sistema_origem_licitacao,situacao,subcategoria,subtipo,tipo,unidade_compra,unidades_requisitantes,valor_acumulado,valor_global,valor_inicial,valor_parcela,vigencia_fim,vigencia_inicio
LEI 14.133/2021 - Artigo: 74 - Inciso: I,Serviços,07,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-05,2024-03-08,2024-04-19,"{'cnpj_cpf_idgener': '62.652.961/0001-38', 'nome': 'AGENCIA ESTADO S.A', 'tipo': 'JURIDICA'}",263084,,,90230/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/263084/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/263084/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/263084/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/263084/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/263084/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/263084/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/263084/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/263084/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/263084/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/263084/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/263084/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/263084/terceirizados'}",Inexigibilidade,12,02076/2024,"CONTRATAÇÃO DE LICENCIAMENTO DE CONTEÚDOS NOTICIOSOS E INFORMES ECONÔMICOS E FINANCEIROS, EM TEMPO REAL, NACIONAIS E INTERNACIONAIS, POR MEIO DE PROVEDOR DE DADOS E NOTÍCIAS EM TEMPO REAL, DENOMINADO BROADCAST, POR PARTE DA AGÊNCIA ESTADO COM DESTAQUE PARA INFORMAÇÕES E NOTÍCIAS NACIONAIS.",264463,Sim,Despesa,,Ativo,,,Contrato,179087,,"1.634.963,76","1.634.963,76","1.634.963,76","136.246,98",2025-04-07,2024-04-07
NÃO SE APLICA,Cessão,NAOSEAPLIC,54,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-15,2024-03-07,2024-04-19,"{'cnpj_cpf_idgener': '00.530.279/0001-15', 'nome': 'SENADO FEDERAL', 'tipo': 'JURIDICA'}",263268,,,,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/263268/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/263268/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/263268/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/263268/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/263268/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/263268/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/263268/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/263268/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/263268/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/263268/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/263268/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/263268/terceirizados'}",Não se Aplica,1,00030/2024,"CESSÃO TEMPORÁRIA À CESSIONÁRIA, A TÍTULO GRATUITO, DE PEÇAS DO ACERVO NUMISMÁTICO DO MUSEU DE VALORES DO BANCO CENTRAL DO BRASIL, CEDENTE, PARA A EXPOSIÇÃO “PALÁCIO MONROE”, NO MUSEU DO SENADO FEDERAL.",265054,Não,Despesa,,Ativo,,,Concessão,179087,,"0,00","0,00","0,00","0,00",2025-04-08,2024-04-15
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-19,,2024-04-19,"{'cnpj_cpf_idgener': '30.933.957/0001-51', 'nome': 'ASSOCIACAO BRASILEIRA DE CRIPTOECONOMIA', 'tipo': 'JURIDICA'}",263489,,,90065/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/263489/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/263489/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/263489/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/263489/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/263489/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/263489/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/263489/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/263489/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/263489/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/263489/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/263489/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/263489/terceirizados'}",Inexigibilidade,1,2024NE002359,CONTRATAÇÃO DE 2 TURMAS DA AÇÃO DE APRENDIZAGEM: PROGRAMA DE FORMAÇÃO EM BLOCKCHAIN E ATIVOS VIRTUAIS.,266076,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","36.000,00","36.000,00","36.000,00",2025-05-13,2024-05-14
LEI 14.133/2021 - Artigo: 75 - Inciso: VIII,Serviços,06,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-18,2024-04-12,2024-04-22,"{'cnpj_cpf_idgener': '14.355.750/0001-90', 'nome': 'ATLANTICO ENGENHARIA LTDA', 'tipo': 'JURIDICA'}",263535,,,90064/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/263535/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/263535/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/263535/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/263535/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/263535/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/263535/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/263535/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/263535/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/263535/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/263535/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/263535/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/263535/terceirizados'}",Dispensa,1,02291/2024,"CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE EMPRESA PARA A PRESTAÇÃO DE ASSESSORAMENTO PARA ELABORAÇÃO DE PROJETOS DE ENGENHARIA E ARQUITETURA, DESENVOLVIMENTO DE ESPECIFICAÇÕES TÉCNICAS E DE ORÇAMENTOS, FISCALIZAÇÃO DE OBRAS, ELABORAÇÃO DE LAUDOS TÉCNICOS EM ENGENHARIA, APOIO AOS SERVIÇOS DE OPERAÇÃO E MANUTENÇÃO DOS PRÉDIOS DO BANCO CENTRAL DO BRASIL E APOIO À INSTALAÇÃO DE SISTEMAS DE SEGURANÇA (SISEG).",264882,Não,Despesa,,Ativo,,,Contrato,179087,,"2.958.345,03","2.958.345,03","2.958.345,03","2.958.345,03",2025-04-18,2024-04-18
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-23,2024-04-17,2024-04-24,"{'cnpj_cpf_idgener': '08.261.189/0001-88', 'nome': 'STOFCAR SERVICOS E MANUTENCAO DE TAPECARIA LTDA', 'tipo': 'JURIDICA'}",263944,"TENDO EM VISTA A NECESSIDADE DE SE MANTER O PADRÃO DOS MATERIAIS UTILIZADOS E A NATUREZA DO SERVIÇO A SER EXECUTADO, ALÉM DO FATO DE A EMPRESA NÃO COBRAR TAXA PELA VISTORIA TÉCNICA PARA O FORNECIMENTO DE ORÇAMENTO, ENTENDEMOS PELA VANTAJOSIDADE DA CONTRATAÇÃO JUNTO À REFERIDA EMPRESA",,90073/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/263944/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/263944/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/263944/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/263944/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/263944/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/263944/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/263944/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/263944/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/263944/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/263944/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/263944/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/263944/terceirizados'}",Dispensa,1,2024NE002367,CONTRATAÇÃO DE EMPRESA PARA SUBSTITUIÇÃO DE REVESTIMENTO DE SOFÁS E POLTRONAS DO EDIFÍCIO SEDE DO BC.,267468,Sim,Despesa,,Ativo,,,Empenho,179087,,"5.400,00","5.400,00","5.400,00","5.400,00",2024-05-23,2024-04-23
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-23,,2024-04-23,"{'cnpj_cpf_idgener': '19.268.267/0001-92', 'nome': 'FUNDACAO DOM CABRAL', 'tipo': 'JURIDICA'}",264063,,,90068/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/264063/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/264063/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/264063/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/264063/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/264063/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/264063/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/264063/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/264063/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/264063/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/264063/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/264063/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/264063/terceirizados'}",Inexigibilidade,1,2024NE002310,"INSCRIÇÃO DE QUATRO SERVIDORES NO CURSO ""LIDERANÇA PARA A TRANSFORMAÇÃO: MOLDANDO FUTUROS"" PROMOVIDO PELA FUNDAÇÃO DOM CABRAL",267281,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","3.788,00","3.788,00","3.788,00",2025-05-05,2024-05-06
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-25,,2024-04-25,"{'cnpj_cpf_idgener': '24.550.517/0001-12', 'nome': 'CMI BRASIL CONSULTORIA EMPRESARIAL E DESENVOLVIMENTO PROFISSIONAL LTDA', 'tipo': 'JURIDICA'}",264641,,,90074/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/264641/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/264641/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/264641/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/264641/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/264641/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/264641/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/264641/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/264641/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/264641/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/264641/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/264641/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/264641/terceirizados'}",Inexigibilidade,1,2024NE002462,"FORMAÇÃO EM NEGOCIAÇÃO PARA EXECUTIVOS, COMPOSTA DE: 1. PALESTRA “PROCESSO DE INFLUÊNCIA NA NEGOCIAÇÃO 2. ENCONTRO DE REVISÃO DA METODOLOGIA DE NEGOCIAÇÃO E ESTUDO DE CASOS REAIS;3. MENTORIA ON-LINE.",267810,Não,Despesa,,Ativo,,,Empenho,179087,,"0,00","59.750,00","59.750,00","59.750,00",2025-04-28,2024-04-29
LEI 14.133/2021 - Artigo: 28 - Inciso: I,Serviços,05,50,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-30,2024-04-10,2024-05-02,"{'cnpj_cpf_idgener': '00.502.302/0001-68', 'nome': 'MUNDIAL RESIDENCE TRANSPORTES E LOGISTICA LTDA', 'tipo': 'JURIDICA'}",265366,,,90026/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/265366/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/265366/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/265366/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/265366/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/265366/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/265366/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/265366/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/265366/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/265366/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/265366/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/265366/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/265366/terceirizados'}",Pregão,1,01713/2024,"CONTRATAÇÃO DE SERVIÇOS COMUNS DE TRANSPORTE RODOVIÁRIO DE CARGA, LOCAL, INTERMUNICIPAL E INTERESTADUAL COMPREENDENDO BENS PATRIMONIAIS (MOBILIÁRIO E EQUIPAMENTOS EM GERAL), DOCUMENTOS, VEÍCULOS AUTOMOTORES E DEMAIS OBJETOS DE PROPRIEDADE OU DE INTERESSE DO BANCO CENTRAL DO BRASIL E DE SUAS GERÊNCIAS ADMINISTRATIVAS REGIONAIS, BEM COMO MOBILIÁRIO E BAGAGENS DE PROPRIEDADE DE SERVIDORES.",260197,Sim,Despesa,,Ativo,,,Contrato,179087,,"678.000,00","678.000,00","678.000,00","678.000,00",2026-10-30,2024-04-30
LEI 14.133/2021 - Artigo: 74 - Inciso: III - Alinea: F,Serviços,07,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-29,,2024-04-29,"{'cnpj_cpf_idgener': '00.476.614/0001-44', 'nome': 'INSTITUTO BRASILEIRO DE CIENCIA BANCARIA', 'tipo': 'JURIDICA'}",265800,,,90069/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/265800/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/265800/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/265800/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/265800/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/265800/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/265800/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/265800/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/265800/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/265800/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/265800/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/265800/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/265800/terceirizados'}",Inexigibilidade,1,2024NE002360,DUAS TURMAS DO CURSO: INTELIGÊNCIA ARTIFICIAL - MACHINE LEARNING E PROCESSAMENTO DE LINGUAGEM NATURAL PARA GESTORES,265515,Não,Despesa,,Ativo,,,Empenho,179087,,"51.200,00","51.200,00","51.200,00","51.200,00",2025-05-13,2024-05-14
LEI 14.133/2021 - Artigo: 74 - Inciso: I,Serviços,07,56,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-04-17,2024-02-02,2024-04-17,"{'cnpj_cpf_idgener': 'EX483TFTL', 'nome': 'THE FINANCIAL TIMES LIMITED', 'tipo': 'IDGENERICO'}",266062,,,90229/2023,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/266062/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/266062/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/266062/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/266062/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/266062/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/266062/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/266062/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/266062/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/266062/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/266062/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/266062/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/266062/terceirizados'}",Inexigibilidade,1,02585/2024,PRESTAÇÃO DE SERVIÇO DE INFORMAÇÕES ECONÔMICAS,187232,Não,Despesa,,Ativo,,,Termo de Adesão,179087,,"0,00","100.148,00","100.148,00","100.148,00",2025-04-23,2024-04-24
LEI 14.133/2021 - Artigo: 75 - Inciso: II,Serviços,06,99,"{'orgao': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}, 'orgao_origem': {'codigo': '25201', 'nome': 'BANCO CENTRAL DO BRASIL-ORC.FISCAL/SEG.SOCIAL', 'unidade_gestora_origem': {'codigo': '179087', 'nome': 'BANCO CENTRAL DO BRASIL - BRASÍLIA', 'nome_resumido': 'BANCO CENTRAL D', 'sisg': 'Não', 'utiliza_siafi': 'Sim'}}}",2024-05-13,2024-04-25,2024-05-14,"{'cnpj_cpf_idgener': '05.322.090/0001-50', 'nome': 'MAP COMERCIO, LOCACAO E SERVICO DE MANUTENCAO DE ELETRO-ELETRONICOS LTDA', 'tipo': 'JURIDICA'}",268552,,,00092/2024,"{'arquivos': 'https://contratos.comprasnet.gov.br/api/contrato/268552/arquivos', 'cronograma': 'https://contratos.comprasnet.gov.br/api/contrato/268552/cronograma', 'despesas_acessorias': 'https://contratos.comprasnet.gov.br/api/contrato/268552/despesas_acessorias', 'empenhos': 'https://contratos.comprasnet.gov.br/api/contrato/268552/empenhos', 'faturas': 'https://contratos.comprasnet.gov.br/api/contrato/268552/faturas', 'garantias': 'https://contratos.comprasnet.gov.br/api/contrato/268552/garantias', 'historico': 'https://contratos.comprasnet.gov.br/api/contrato/268552/historico', 'itens': 'https://contratos.comprasnet.gov.br/api/contrato/268552/itens', 'ocorrencias': 'https://contratos.comprasnet.gov.br/api/contrato/268552/ocorrencias', 'prepostos': 'https://contratos.comprasnet.gov.br/api/contrato/268552/prepostos', 'responsaveis': 'https://contratos.comprasnet.gov.br/api/contrato/268552/responsaveis', 'terceirizados': 'https://contratos.comprasnet.gov.br/api/contrato/268552/terceirizados'}",Dispensa,1,2024NE002841,"SERVIÇO DE EMPRESA PARA MANUTENÇÃO EM MÁQUINAS DE CAFÉ EXPRESSO DO BANCO CENTRAL DO BRASIL, EM BRASÍLIA (DF).",267953,Sim,Despesa,,Ativo,,,Empenho,179087,,"2.057,12","2.057,12","2.057,12","2.057,12",2024-05-28,2024-05-14
